id,name,type,distance,moving_time,elapsed_time,total_elevation_gain,start_date_local,average_speed,max_speed,average_heartrate,max_heartrate,elev_high,elev_low,description,calories
7557552537,Morning Workout,Workout,0.0,00h 38m,00h 38m,0,2022-07-31T10:16:39Z,0.0,0.0,104.9,148.0,,,,
7549028307,Afternoon Workout,Workout,0.0,00h 38m,00h 38m,0,2022-07-29T16:08:16Z,0.0,0.0,104.3,143.0,,,,
7543996598,Evening Ride,Ride,0.0,00h 48m,00h 48m,0,2022-07-28T18:25:00Z,0.0,0.0,115.3,144.0,,,,
7532378199,Evening Workout,Workout,0.0,00h 39m,00h 39m,0,2022-07-26T18:05:16Z,0.0,0.0,89.0,113.0,,,,
7527087350,Evening Ride,Ride,0.0,00h 46m,00h 46m,0,2022-07-25T18:19:23Z,0.0,0.0,112.8,136.0,,,,
7519560908,Morning Ride,Ride,0.0,01h 01m,01h 01m,0,2022-07-24T10:41:36Z,0.0,0.0,129.9,177.0,,,,
7519266414,Morning Workout,Workout,0.0,00h 36m,00h 36m,0,2022-07-24T09:55:32Z,0.0,0.0,100.6,133.0,,,,
7509039522,Lunch Ride,Ride,0.0,01h 00m,01h 00m,0,2022-07-22T11:00:41Z,0.0,0.0,123.0,143.0,,,,
7503974525,Lunch Ride,Ride,0.0,01h 00m,01h 00m,0,2022-07-21T11:37:06Z,0.0,0.0,135.4,179.0,,,,
7499055947,Afternoon Ride,Ride,0.0,01h 00m,01h 00m,0,2022-07-20T13:10:50Z,0.0,0.0,121.5,151.0,,,,
7493748301,Afternoon Workout,Workout,0.0,00h 36m,00h 36m,0,2022-07-19T13:52:31Z,0.0,0.0,96.9,132.0,,,,
7488540228,Afternoon Ride,Ride,0.0,01h 00m,01h 00m,0,2022-07-18T13:11:44Z,0.0,0.0,115.5,145.0,,,,
7476540148,Morning Ride,Ride,59.51,02h 55m,03h 01m,230.4,2022-07-16T07:16:45Z,20.36,46.42,143.2,171.0,867.9,730.6,,
7472666689,Lunch Workout,Workout,0.0,00h 45m,00h 45m,0,2022-07-15T12:27:16Z,0.0,0.0,113.8,157.0,,,,
7466500271,Morning Ride,Ride,0.0,01h 01m,01h 01m,0,2022-07-14T10:02:53Z,0.0,0.0,133.8,176.0,,,,
7464027873,Lunch Ride,Ride,0.0,01h 00m,01h 00m,0,2022-07-13T12:46:14Z,0.0,0.0,119.9,150.0,,,,
7456054944,Afternoon Workout,Workout,0.0,00h 41m,00h 41m,0,2022-07-12T13:07:59Z,0.0,0.0,111.8,163.0,,,,
7450417017,Lunch Ride,Ride,0.0,01h 01m,01h 01m,0,2022-07-11T11:53:38Z,0.0,0.0,117.0,141.0,,,,
7444588658,Morning Ride,Ride,68.39,03h 37m,03h 49m,743.8,2022-07-10T07:45:16Z,18.87,50.9,135.7,180.0,721.1,589.4,,
7438727033,Lunch Workout,Workout,0.0,00h 37m,00h 37m,0,2022-07-08T12:33:31Z,0.0,0.0,112.1,147.0,,,,
7428899594,Morning Ride,Ride,0.0,01h 00m,01h 00m,0,2022-07-07T09:51:59Z,0.0,0.0,132.8,173.0,,,,
7424741787,Afternoon Ride,Ride,0.0,01h 00m,01h 00m,0,2022-07-06T13:21:58Z,0.0,0.0,124.4,158.0,,,,
7417994666,Lunch Workout,Workout,0.0,00h 31m,00h 31m,0,2022-07-05T11:12:57Z,0.0,0.0,111.6,149.0,,,,
7413172912,Afternoon Ride,Ride,0.0,01h 00m,01h 00m,0,2022-07-04T13:10:57Z,0.0,0.0,119.7,150.0,,,,
7406439280,Morning Ride,Ride,50.59,02h 25m,02h 25m,346.0,2022-07-03T07:00:54Z,20.86,40.39,125.4,162.0,745.0,591.6,,
7397334673,Morning Ride,Ride,0.0,01h 00m,01h 00m,0,2022-07-01T09:58:06Z,0.0,0.0,133.1,177.0,,,,
7393920961,Evening Workout,Workout,0.0,00h 34m,00h 34m,0,2022-06-30T18:52:25Z,0.0,0.0,107.0,147.0,,,,
7386527674,Morning Ride,Ride,0.0,01h 00m,01h 00m,0,2022-06-29T10:53:30Z,0.0,0.0,130.5,167.0,,,,
7385757145,Lunch Ride,Ride,0.0,01h 00m,01h 00m,0,2022-06-28T12:24:05Z,0.0,0.0,124.3,159.0,,,,
7376489911,Afternoon Workout,Workout,0.0,00h 37m,00h 37m,0,2022-06-27T13:43:01Z,0.0,0.0,107.4,147.0,,,,
7365117348,Lunch Ride,Ride,0.0,01h 00m,01h 00m,0,2022-06-25T11:22:24Z,0.0,0.0,126.7,174.0,,,,
7360487766,Afternoon Workout,Workout,0.0,00h 28m,00h 28m,0,2022-06-24T13:26:25Z,0.0,0.0,102.6,139.0,,,,
7355004734,Lunch Ride,Ride,0.0,01h 08m,01h 08m,0,2022-06-23T11:27:09Z,0.0,0.0,123.4,180.0,,,,
7351012853,Afternoon Workout,Workout,0.0,00h 29m,00h 29m,0,2022-06-22T17:16:49Z,0.0,0.0,101.5,126.0,,,,
7343923141,Lunch Ride,Ride,0.0,01h 00m,01h 00m,0,2022-06-21T11:05:59Z,0.0,0.0,121.2,175.0,,,,
7338490415,Lunch Ride,Ride,0.0,01h 01m,01h 01m,0,2022-06-20T11:55:54Z,0.0,0.0,113.9,142.0,,,,
7330165662,Afternoon Ride,Ride,50.98,02h 30m,02h 40m,399.8,2022-06-18T16:29:43Z,20.38,47.48,137.3,173.0,778.7,694.8,,
7323068215,Lunch Ride,Ride,0.0,01h 03m,01h 03m,0,2022-06-17T12:11:11Z,0.0,0.0,121.3,148.0,,,,
7322784005,Lunch Workout,Workout,0.0,00h 50m,00h 50m,0,2022-06-17T11:07:28Z,0.0,0.0,112.0,157.0,,,,
7317835873,Lunch Walk,Walk,5.34,00h 54m,00h 55m,43.7,2022-06-16T11:31:02Z,5.93,15.46,97.3,113.0,725.1,704.4,,
7312514411,Afternoon Ride,Ride,0.0,00h 56m,00h 56m,0,2022-06-15T13:15:49Z,0.0,0.0,120.5,158.0,,,,
7306735339,Lunch Ride,Ride,0.0,01h 02m,01h 02m,0,2022-06-14T12:08:47Z,0.0,0.0,116.7,153.0,,,,
7306734509,Lunch Workout,Workout,0.0,00h 47m,00h 47m,0,2022-06-14T11:07:30Z,0.0,0.0,110.9,152.0,,,,
7294586406,Morning Ride,Ride,49.57,02h 19m,02h 27m,383.7,2022-06-12T07:13:34Z,21.31,45.31,124.2,160.0,778.6,694.8,,
7284720725,Lunch Workout,Workout,0.0,00h 54m,00h 54m,0,2022-06-10T11:45:50Z,0.0,0.0,113.3,144.0,,,,
7279459330,Morning Ride,Ride,0.0,01h 00m,01h 00m,0,2022-06-09T10:20:43Z,0.0,0.0,134.1,186.0,,,,
7274771466,Afternoon Ride,Ride,0.0,00h 50m,00h 50m,0,2022-06-08T13:21:56Z,0.0,0.0,118.8,163.0,,,,
7269020083,Lunch Ride,Ride,0.0,01h 00m,01h 00m,0,2022-06-07T12:12:04Z,0.0,0.0,112.3,145.0,,,,
7263516659,Lunch Activity,Workout,0.0,00h 47m,00h 47m,0,2022-06-06T11:13:01Z,0.0,0.0,112.1,154.0,,,,
7251584829,Morning Walk,Walk,7.14,01h 03m,01h 03m,15.0,2022-06-04T08:36:43Z,6.73,13.38,121.8,174.0,737.7,731.4,,
7247250745,Lunch Activity,Workout,0.0,00h 27m,00h 27m,0,2022-06-03T11:24:34Z,0.0,0.0,105.6,133.0,,,,
7241656002,Morning Ride,Ride,0.0,01h 00m,01h 00m,0,2022-06-02T10:07:46Z,0.0,0.0,127.0,159.0,,,,
7236399275,Morning Ride,Ride,0.0,01h 00m,01h 00m,0,2022-06-01T10:59:29Z,0.0,0.0,126.9,177.0,,,,
7231124962,Morning Ride,Ride,0.0,01h 00m,01h 00m,0,2022-05-31T10:56:41Z,0.0,0.0,123.0,161.0,,,,
7226196523,Afternoon Activity,Workout,0.0,00h 38m,00h 38m,0,2022-05-30T13:28:58Z,0.0,0.0,96.2,131.0,,,,
7220365710,Lunch Activity,Workout,0.0,00h 34m,00h 34m,0,2022-05-29T11:03:27Z,0.0,0.0,99.6,134.0,,,,
7219639475,Morning Walk,Walk,6.38,01h 04m,01h 14m,42.9,2022-05-29T07:44:15Z,5.89,21.53,97.9,141.0,724.5,704.1,,
7214127199,Morning Walk,Walk,6.87,01h 08m,01h 09m,50.6,2022-05-28T07:15:53Z,6.01,13.02,104.3,138.0,725.1,702.5,,
7210653352,Afternoon Ride,Ride,0.0,01h 03m,01h 03m,0,2022-05-27T13:27:32Z,0.0,0.0,125.3,171.0,,,,
7210048431,Lunch Activity,Workout,0.0,00h 32m,00h 32m,0,2022-05-27T11:38:41Z,0.0,0.0,103.3,125.0,,,,
7207563695,Afternoon Walk,Walk,6.56,01h 03m,01h 05m,48.5,2022-05-26T17:34:19Z,6.22,12.82,114.4,151.0,723.1,694.8,,
7202748037,Night Walk,Walk,4.96,00h 49m,00h 49m,39.9,2022-05-25T22:41:16Z,6.05,13.68,106.1,141.0,723.2,694.8,,
7199448497,Lunch Ride,Ride,0.0,01h 00m,01h 00m,0,2022-05-25T11:12:08Z,0.0,0.0,117.2,162.0,,,,
7194715475,Afternoon Ride,Ride,0.0,01h 00m,01h 00m,0,2022-05-24T13:34:19Z,0.0,0.0,111.5,140.0,,,,
7191514090,Lunch Activity,Workout,0.0,00h 30m,00h 30m,0,2022-05-23T11:51:29Z,0.0,0.0,96.3,124.0,,,,
7182505804,Morning Run,Run,9.0,01h 10m,01h 15m,7.7,2022-05-22T08:28:16Z,7.64,12.57,149.7,183.0,735.5,731.4,,
7167739214,Lunch Activity,Workout,0.0,00h 28m,00h 28m,0,2022-05-19T11:49:49Z,0.0,0.0,91.7,124.0,,,,
7162738197,Afternoon Ride,Ride,0.0,01h 00m,01h 00m,0,2022-05-18T13:08:36Z,0.0,0.0,116.9,158.0,,,,
7157012941,Afternoon Ride,Ride,0.0,01h 03m,01h 03m,0,2022-05-17T13:14:16Z,0.0,0.0,108.1,132.0,,,,
7150782245,Morning Run,Run,7.07,00h 52m,00h 53m,75.9,2022-05-16T08:49:04Z,8.16,13.56,145.0,176.0,720.8,694.8,,
7144466753,Morning Walk,Walk,5.38,00h 55m,00h 58m,40.9,2022-05-15T07:53:43Z,5.78,12.7,94.9,108.0,723.2,694.8,,
7135252937,Afternoon Ride,Ride,0.0,00h 52m,00h 52m,0,2022-05-13T13:31:47Z,0.0,0.0,122.9,143.0,,,,
7134947437,Afternoon Activity,Workout,0.0,00h 27m,00h 27m,0,2022-05-13T13:01:20Z,0.0,0.0,110.3,152.0,,,,
7129700653,Lunch Run,Run,6.73,00h 48m,00h 54m,77.3,2022-05-12T12:36:57Z,8.4,12.31,156.9,193.0,720.8,694.8,,
7125030231,Afternoon Ride,Ride,0.0,00h 50m,00h 50m,0,2022-05-11T13:26:40Z,0.0,0.0,129.0,161.0,,,,
7125030639,Lunch Activity,Workout,0.0,00h 30m,00h 30m,0,2022-05-11T12:16:00Z,0.0,0.0,115.4,170.0,,,,
7125030534,Lunch Run,Run,6.64,00h 47m,00h 52m,63.7,2022-05-10T12:34:20Z,8.45,14.29,156.9,190.0,720.8,694.8,,
7125030258,Lunch Ride,Ride,0.0,00h 56m,00h 56m,0,2022-05-09T12:26:16Z,0.0,0.0,121.7,156.0,,,,
7125030319,Lunch Activity,Workout,0.0,00h 34m,00h 34m,0,2022-05-08T11:41:09Z,0.0,0.0,122.7,164.0,,,,
7125030255,Morning Walk,Walk,6.58,01h 05m,01h 05m,55.7,2022-05-08T09:44:13Z,6.04,14.03,98.6,135.0,723.1,694.8,,
7125030365,Afternoon Activity,Workout,0.0,00h 32m,00h 32m,0,2022-05-06T13:15:39Z,0.0,0.0,120.7,162.0,,,,
7125030629,Lunch Walk,Walk,5.38,00h 56m,00h 59m,40.5,2022-05-05T12:03:01Z,5.75,17.79,97.5,124.0,723.1,694.8,,
7125030558,Afternoon Activity,Workout,0.0,00h 31m,00h 31m,0,2022-05-04T13:36:41Z,0.0,0.0,125.1,162.0,,,,
7125030408,Evening Walk,Walk,5.45,00h 59m,01h 00m,39.9,2022-05-02T20:32:58Z,5.5,10.98,101.1,123.0,723.1,694.8,,
7125030324,Afternoon Run,Run,4.64,00h 28m,00h 30m,48.1,2022-04-29T13:15:54Z,9.62,14.8,159.8,186.0,720.8,704.5,,
7125030428,Evening Walk,Walk,4.7,00h 53m,01h 01m,42.8,2022-04-28T20:10:30Z,5.24,10.85,112.2,131.0,723.0,694.8,,
7125030580,Evening Ride,Ride,0.0,01h 01m,01h 01m,0,2022-04-28T18:26:57Z,0.0,0.0,125.1,160.0,,,,
7125030624,Afternoon Ride,Ride,0.0,01h 02m,01h 02m,0,2022-04-27T13:04:53Z,0.0,0.0,118.4,159.0,,,,
7125030465,Afternoon Activity,Workout,0.0,00h 35m,00h 35m,0,2022-04-26T13:14:11Z,0.0,0.0,109.3,162.0,,,,
7125030650,Evening Walk,Walk,5.01,00h 53m,00h 56m,41.2,2022-04-25T20:52:02Z,5.58,12.99,106.3,126.0,723.1,694.8,,
7125030451,Lunch Run,Run,6.95,00h 49m,00h 55m,60.3,2022-04-25T12:45:05Z,8.47,22.87,139.8,184.0,724.2,705.1,,
7125030470,Lunch Run,Run,6.68,00h 47m,00h 54m,59.9,2022-04-24T11:55:25Z,8.45,15.05,149.8,180.0,720.8,703.8,,
7125030292,Afternoon Ride,Ride,0.0,01h 00m,01h 00m,0,2022-04-22T14:04:12Z,0.0,0.0,129.1,160.0,,,,
7125030568,Morning Run,Run,6.55,00h 51m,00h 51m,53.6,2022-04-21T10:48:11Z,7.64,12.54,150.8,180.0,720.8,704.8,,
7125030249,Lunch Activity,Workout,0.0,00h 24m,00h 24m,0,2022-04-20T11:43:22Z,0.0,0.0,119.9,154.0,,,,
7125030352,Evening Walk,Walk,6.4,01h 10m,01h 15m,61.9,2022-04-19T18:04:48Z,5.44,18.23,102.2,126.0,722.8,692.1,,
7125030380,Lunch Ride,Ride,0.0,01h 00m,01h 00m,0,2022-04-19T12:17:46Z,0.0,0.0,123.2,156.0,,,,
7125030539,Morning Walk,Walk,18.71,03h 23m,03h 36m,433.8,2022-04-17T09:33:06Z,5.51,10.37,117.8,155.0,1790.1,1362.0,,
7125030288,Lunch Ride,Ride,0.0,01h 00m,01h 00m,0,2022-04-15T11:22:36Z,0.0,0.0,125.8,158.0,,,,
7125030363,Lunch Run,Run,6.27,00h 49m,00h 49m,62.0,2022-04-14T11:15:17Z,7.65,14.52,150.6,188.0,720.8,694.8,,
7125030414,Lunch Ride,Ride,0.0,01h 00m,01h 00m,0,2022-04-13T12:49:41Z,0.0,0.0,119.1,152.0,,,,
7125030381,Lunch Run,Run,6.59,00h 49m,00h 53m,54.7,2022-04-12T12:07:13Z,7.96,17.44,145.4,179.0,720.8,704.2,,
7125030295,Afternoon Activity,Workout,0.0,00h 23m,00h 23m,0,2022-04-11T13:35:36Z,0.0,0.0,119.9,157.0,,,,
7125030528,Morning Walk,Walk,5.31,00h 55m,00h 58m,52.7,2022-04-10T08:22:29Z,5.78,12.87,102.5,126.0,722.0,692.2,,
7125030409,Morning Run,Run,6.2,00h 51m,00h 51m,48.5,2022-04-09T10:20:20Z,7.29,15.43,141.9,184.0,720.8,704.4,,
7125030234,Lunch Ride,Ride,0.0,01h 05m,01h 05m,0,2022-04-08T12:15:59Z,0.0,0.0,116.7,160.0,,,,
7125030373,Lunch Run,Run,5.62,00h 42m,00h 45m,46.8,2022-04-06T12:56:44Z,7.89,15.2,142.0,186.0,720.8,704.3,,
7125030660,Lunch Ride,Ride,0.0,01h 00m,01h 00m,0,2022-04-05T12:38:19Z,0.0,0.0,110.4,151.0,,,,
7125030360,Afternoon Activity,Workout,0.0,00h 25m,00h 25m,0,2022-04-04T13:02:06Z,0.0,0.0,134.2,166.0,,,,
7125030484,Morning Run,Run,6.41,00h 53m,00h 57m,11.1,2022-04-02T10:21:16Z,7.25,11.13,134.6,190.0,735.3,728.2,,
7125030382,Lunch Run,Run,5.01,00h 38m,00h 39m,33.5,2022-03-31T11:15:01Z,7.87,14.43,142.2,177.0,720.8,705.9,,
7125030531,Night Run,Run,5.03,00h 48m,00h 50m,39.7,2022-03-29T22:33:41Z,6.26,12.07,103.7,127.0,723.1,694.8,,
7125030256,Lunch Run,Run,5.17,00h 41m,00h 42m,40.0,2022-03-27T11:51:13Z,7.55,16.29,,,683.6,667.0,,
7125030305,Afternoon Run,Run,5.46,01h 01m,01h 05m,44.0,2022-03-26T17:37:12Z,5.33,8.45,,,694.6,665.2,,
7125030264,Afternoon Run,Run,5.94,00h 46m,00h 49m,46.0,2022-03-24T17:08:43Z,7.71,13.8,,,705.8,676.2,,
7125030299,Afternoon Run,Run,5.35,00h 52m,00h 53m,46.0,2022-03-22T13:05:37Z,6.17,12.06,,,667.2,636.0,,
7125030279,Night Run,Run,5.3,00h 52m,00h 55m,36.0,2022-03-17T22:30:22Z,6.01,11.69,,,722.2,692.6,,
7125030301,Afternoon Ride,Ride,0.0,00h 45m,00h 45m,0,2022-03-15T13:46:08Z,0.0,0.0,,,693.6,686.8,,
7125030275,Night Run,Run,5.65,00h 57m,00h 58m,42.0,2022-03-14T21:08:33Z,5.89,13.57,,,735.0,706.4,,
7125030398,Afternoon Ride,Ride,0.0,00h 56m,00h 56m,0,2022-03-11T13:23:51Z,0.0,0.0,,,711.6,708.8,,
7125030343,Night Run,Run,6.2,01h 02m,01h 03m,44.0,2022-03-10T22:20:49Z,5.97,10.51,,,704.0,674.0,,
7125030565,Night Run,Run,5.27,00h 51m,00h 52m,39.0,2022-03-08T22:28:42Z,6.18,10.64,,,729.6,700.2,,
7125030467,Afternoon Run,Run,5.11,00h 51m,00h 55m,34.0,2022-03-06T16:40:10Z,5.95,12.34,,,734.4,706.8,,
7125030515,Night Run,Run,5.35,00h 54m,00h 56m,38.0,2022-03-02T22:13:06Z,5.87,11.59,,,736.4,707.4,,
7125030405,Afternoon Run,Run,5.85,01h 00m,01h 02m,38.0,2022-02-26T16:21:46Z,5.85,10.79,,,679.8,650.2,,
7125030501,Night Run,Run,5.35,00h 54m,00h 54m,40.0,2022-02-23T22:48:40Z,5.94,10.62,,,722.8,694.8,,
7125030347,Morning Run,Run,4.91,00h 52m,00h 56m,43.0,2022-02-19T08:50:03Z,5.63,12.18,,,686.8,660.6,,
7125030432,Morning Run,Run,4.81,00h 48m,01h 09m,40.0,2022-02-17T10:22:29Z,6.01,26.45,,,700.6,672.4,,
7125030431,Night Run,Run,5.51,00h 55m,01h 04m,38.0,2022-02-15T21:41:35Z,5.98,13.1,,,709.8,678.4,,
7125030353,Lunch Run,Run,7.01,01h 20m,01h 21m,18.0,2022-02-12T11:11:14Z,5.24,8.34,,,688.0,677.0,,
1764056796,Paseito con la de carretera,Ride,70.69,02h 42m,02h 44m,765.7,2018-08-11T07:57:44Z,26.13,53.28,,,941.5,681.1,,
1379050222,Morning Ride,Ride,49.58,02h 11m,02h 24m,524.7,2018-01-28T08:50:28Z,22.64,49.68,,,777.6,681.3,,
1377184069,Morning Ride,Ride,49.47,02h 05m,02h 13m,522.5,2018-01-27T08:28:49Z,23.73,51.84,,,777.6,681.1,,
1367520239,Morning Ride,Ride,49.34,02h 10m,02h 13m,523.0,2018-01-21T08:49:37Z,22.66,46.44,,,777.6,681.1,,
1365734277,Morning Ride,Ride,49.4,02h 12m,02h 24m,535.9,2018-01-20T08:37:20Z,22.36,46.44,,,777.6,681.1,,
1334138888,Morning Ride,Ride,39.32,01h 46m,02h 06m,410.9,2017-12-31T08:43:47Z,22.26,46.44,,,761.9,681.1,,
1316855523,Morning Ride,Ride,49.35,02h 06m,02h 32m,527.9,2017-12-17T08:38:46Z,23.32,45.72,,,777.6,681.5,,
1315561527,Morning Ride,Ride,49.32,02h 06m,02h 16m,522.0,2017-12-16T08:35:12Z,23.41,47.16,,,777.6,681.2,,
1304109486,Morning Ride,Ride,49.17,02h 06m,02h 18m,528.8,2017-12-06T08:33:08Z,23.27,44.28,,,777.6,681.1,,
1251717206,Hasta Soto,Ride,80.3,03h 23m,03h 43m,838.9,2017-10-29T08:09:28Z,23.66,50.76,,,941.5,680.3,,
1249999559,Morning Ride,Ride,49.57,02h 12m,02h 36m,533.1,2017-10-28T08:29:10Z,22.4,45.36,,,777.6,678.6,,
1231013969,Morning Ride,Ride,75.98,03h 21m,03h 46m,817.4,2017-10-15T08:22:30Z,22.58,48.6,,,941.5,676.4,,
1227913603,Morning Ride,Ride,49.76,02h 12m,02h 18m,544.8,2017-10-13T08:21:43Z,22.56,46.08,,,777.6,679.9,,
1226423797,Paseo,Ride,49.65,02h 11m,02h 18m,533.6,2017-10-12T08:24:34Z,22.7,46.44,,,777.6,679.4,,
1209769787,Morning Ride,Ride,62.66,02h 37m,02h 39m,720.3,2017-10-01T08:11:17Z,23.89,55.08,,,941.5,679.3,,
1208134399,Morning ride,Ride,49.43,02h 07m,02h 12m,521.9,2017-09-30T08:11:57Z,23.35,46.8,,,777.6,679.2,,
1198776088,Paseo,Ride,62.7,02h 42m,02h 45m,712.7,2017-09-24T08:07:35Z,23.16,49.32,,,941.5,676.4,,
1197100690,Paseo,Ride,49.96,02h 19m,03h 01m,537.7,2017-09-23T08:19:48Z,21.5,49.32,,,777.6,679.6,,
1176771586,Paseo,Ride,49.42,02h 14m,02h 16m,537.9,2017-09-10T08:12:18Z,22.05,43.92,,,777.6,680.3,,
1175098266,Paseo,Ride,51.13,02h 12m,02h 19m,553.7,2017-09-09T08:14:16Z,23.18,50.04,,,796.0,677.0,,
1152405574,Morning Ride,Ride,49.26,02h 05m,02h 07m,539.2,2017-08-26T08:17:32Z,23.55,47.16,,,776.9,676.9,,
1134376008,Morning Ride,Ride,45.85,02h 00m,02h 02m,506.4,2017-08-15T08:21:16Z,22.84,47.16,,,761.9,676.4,,
1130906231,Morning Ride,Ride,45.85,02h 02m,02h 05m,497.9,2017-08-13T08:24:26Z,22.45,47.88,,,761.9,676.4,,
1129223647,Morning Ride,Ride,45.91,01h 59m,02h 04m,510.9,2017-08-12T08:27:43Z,23.07,46.44,,,761.9,679.7,,
